num_modules,num_memory_regions,num_private_regions,num_executable_regions,num_rw_regions,num_rx_regions,num_threads,num_handles,cpu_usage,working_set_mb,private_bytes_mb,io_read_mb,io_write_kb,entropy_mean,entropy_max,has_mz_header,has_pe_header,cross_process_writes_count,api_writeprocessmemory_count,api_createremotethread_count,ntqueueapc_present
87,1626,142,3,195,0,1,1994,0.0012,85.8483,0.14,0.0,0.0,-1,-1,0,0,1,5,0,1
128,1955,178,3,203,0,31,2003,0.2948,0.09,0.14,0.0,0.0,-1,-1,0,0,0,0,0,1
6,1993,204,0,402,0,58,1905,0.5008,0.09,244.7551,0.0,0.0,-1,-1,0,0,1,5,0,1
125,1422,308,2,700,0,21,1611,0.2857,0.09,182.5767,0.0,0.0,-1,-1,0,0,0,7,0,1
148,2251,193,0,283,0,27,266,0.1598,0.09,0.14,0.0,5242880,-1,-1,0,0,0,9,0,1
128,1492,100,0,191,0,26,2096,0.0055,26.9881,39.1796,0.0,0.0,-1,-1,0,0,2,25,0,1
136,4273,343,6,211,0,28,1913,0.0476,0.09,7.3934,0.0,3891157.9086,-1,-1,0,0,2,2,0,1
129,1383,39,0,182,0,5,2056,0.4927,0.09,0.14,0.0,4030722.6597,-1,-1,0,0,1,2,0,1
149,1620,208,6,89,0,28,1955,0.0561,143.9628,0.14,2894.8044,5242880,-1,-1,0,0,1,3,0,1
87,2371,192,0,226,0,26,2152,0.8269,164.0563,0.14,0.0,3081728.6893,-1,-1,0,0,0,3,0,1
127,1517,243,0,879,0,38,2070,0.1728,93.2221,96.357,0.0,0.0,-1,-1,0,0,1,1,0,1
125,1043,202,6,174,3,36,1964,2.416,247.6773,133.0932,882.4858,2067317.5091,-1,-1,0,0,1,7,0,1
134,1931,195,3,234,5,23,1964,0.0,92.7022,0.14,0.0,0.0,-1,-1,0,0,1,0,0,1
79,1066,147,3,197,1,18,722,0.3199,138.4133,0.14,0.0,0.0,-1,-1,0,0,1,3,0,1
84,859,160,9,115,1,15,1051,0.701,102.3821,0.14,7679.1607,193599.2956,-1,-1,0,0,2,6,0,1
71,1377,194,0,318,0,10,1182,2.1137,0.09,0.14,589.4838,0.0,-1,-1,0,0,4,0,0,1
55,892,244,10,177,0,17,958,0.2829,0.09,3.6923,0.0,0.0,-1,-1,0,0,3,5,0,1
94,811,88,0,425,2,13,1299,0.0,20.811,256.4938,1973.8962,0.0,-1,-1,0,0,3,4,0,1
78,947,194,0,171,5,13,191,0.5134,69.0566,0.14,9105.0094,0.0,-1,-1,0,0,2,7,0,1
57,1438,226,5,1,2,39,1073,2.7098,0.09,0.14,0.0,0.0,-1,-1,0,0,11,0,0,1
109,994,183,2,160,3,9,1084,0.0,0.09,87.8618,5426.1209,5242880,-1,-1,0,0,1,0,0,1
91,838,1,3,331,0,13,934,2.7372,64.4328,93.8601,0.0,0.0,-1,-1,0,0,3,1,0,1
84,907,212,4,168,0,257,1156,0.0,74.9342,0.14,127.0105,689883.3898,-1,-1,1,0,8,9,1,1
71,3662,191,0,154,0,15,1065,0.0,50.4342,205.3163,5915.3751,2368260.8289,-1,-1,0,0,0,0,0,1
117,1206,216,0,176,5,9,717,0.0,123.2323,144.0206,6310.1971,0.0,-1,-1,0,0,3,10,0,1
80,1670,142,3,158,0,10,1023,0.0,60.6461,0.14,1039.4501,2938894.292,-1,-1,0,0,0,4,0,1
75,722,216,0,474,0,13,1119,0.0,11.8018,0.14,0.0,0.0,-1,-1,0,0,2,4,0,1
83,1003,174,0,112,1,14,1107,0.0171,47.0547,0.14,179.2308,0.0,-1,-1,0,0,4,6,0,1
82,786,253,0,93,0,53,627,0.076,0.09,0.14,1.7207,2864139.793,-1,-1,0,0,3,4,0,1
75,1,154,0,348,2,12,964,0.2523,0.09,96.718,244.3901,2571395.0964,-1,-1,0,0,2,5,0,1
68,1058,150,24,263,2,12,1134,0.0544,58.5609,0.14,547.2499,5242880,-1,-1,0,0,2,4,0,1
100,871,1,1,213,6,1,990,0.0,243.2429,0.14,1541.9065,5242880,-1,-1,0,0,3,7,0,1
154,515,310,0,143,0,14,1054,0.0651,0.09,0.14,793.3168,0.0,-1,-1,0,0,0,8,0,1
70,1,1,2,219,0,41,1130,0.4974,9.8526,0.14,0.0,3996330.6298,-1,-1,0,0,3,5,0,1
67,582,37,0,224,14,23,821,0.0,841.4039,0.14,0.0,0.0,-1,-1,0,0,2,0,0,1
118,1064,111,2,110,0,14,1181,0.0807,0.09,39.7464,0.0,0.0,-1,-1,0,0,2,6,0,1
57,1013,180,0,342,26,9,1,0.0,10.778,12.5191,287.4121,5242880,-1,-1,0,0,2,0,0,1
67,982,336,0,777,0,20,1179,0.1363,46.0472,0.14,423.512,5242880,-1,-1,0,0,3,5,0,1
111,3348,443,1,362,3,26,3586,13.0015,85.1436,318.4349,102.1518,0.0,1.8742,2.2438,0,0,11,27,0,1
101,3154,381,17,391,3,21,3727,13.1252,104.1721,331.4196,0.0,1203754.5725,1.7672,3.2316,0,0,0,26,0,1
59,698,381,6,215,6,30,3904,13.341,272.4736,305.2812,0.0,5242880,2.1619,1.9522,0,0,7,0,0,1
136,3171,467,5,432,5,21,1028,12.9996,84.7681,317.1298,737.9192,0.0,1.8158,2.7716,0,0,9,26,0,1
121,2721,437,5,1,15,16,3735,13.3188,85.2135,255.0914,2321.1515,2761492.664,1.7082,3.2213,0,0,0,24,0,1
94,3313,367,0,334,1,54,3706,12.6445,205.3739,378.5778,5302.2215,0.0,1.6316,2.3089,0,0,3,25,0,1
92,3021,364,7,405,4,20,3858,12.8857,95.4437,335.2065,90.1346,0.0,1.6866,2.583,0,0,11,22,0,1
100,2765,393,7,368,3,19,3838,13.2693,58.4231,217.2706,235.3751,1295268.3965,1.7668,2.1421,0,0,10,29,0,1
198,2251,167,0,418,3,15,4057,11.9073,163.0709,24.72,369.3743,0.0,2.3713,2.7516,0,0,12,25,0,1
85,3272,327,2,325,4,240,211,13.1901,0.09,451.1276,429.2191,0.0,7.2104,6.519,1,1,16,13,1,1
97,2523,272,6,1,7,25,3876,13.007,164.568,121.9591,0.0,0.0,2.0019,3.7408,0,0,8,28,0,1
67,3392,519,6,318,5,29,3939,12.8964,324.7878,418.2479,7153.9099,4069022.4378,1.8947,1.8589,0,0,1,22,0,1
109,737,426,4,1,0,28,3919,12.7917,419.2732,129.6039,0.0,5242880,1.9666,2.2025,0,0,2,26,0,1
100,2949,231,0,207,9,23,3650,13.3134,48.8717,358.2766,85.9398,5242880,2.2901,2.1523,0,0,7,25,0,1
44,3123,457,2,499,2,326,3860,12.6913,158.8177,276.3038,0.0,5138323.0221,7.7386,7.8705,1,1,15,8,1,1
97,3347,346,3,438,5,21,3811,12.8529,209.5694,398.0514,499.6815,793306.2793,1.7276,2.783,0,0,11,25,0,1
97,3286,303,5,428,15,1,3875,12.1701,34.376,280.366,1986.7978,5242880,1.8304,2.4888,0,0,9,25,0,1
92,3036,308,3,322,0,18,3717,4.4777,106.1004,435.0339,684.6185,0.0,1.9308,3.2516,0,0,10,25,0,1
108,914,350,1,338,2,22,3616,12.5169,33.1848,383.1452,0.0,2889015.7379,1.8402,2.3202,0,0,11,25,0,1
104,2199,282,2,341,6,26,3816,13.2898,394.294,383.4137,0.0,0.0,2.3614,4.6685,0,0,9,19,0,1
82,2906,321,5,448,8,20,3523,12.1412,249.0334,270.2892,0.0,0.0,2.0999,2.392,0,0,10,24,0,1
107,3204,523,2,425,2,30,3703,0.0,147.1523,343.6312,0.0,2206880.4662,2.2274,3.3322,0,0,9,26,0,1
94,3221,386,12,370,8,32,3555,0.0,323.3801,208.5194,1434.0164,5242880,2.0315,3.1878,0,0,9,25,0,1
106,3282,355,5,464,3,26,3868,0.0,51.5824,394.3089,0.0,0.0,2.2282,2.3581,0,0,10,24,0,1
71,3165,339,0,1,0,27,3934,13.9229,186.8778,552.0912,0.0,5242880,0.5482,3.3758,0,0,11,31,0,1
304,5211,465,0,931,1,110,772,0.7167,39.315,789.3169,2099.1813,4066381.3128,-1,-1,0,0,0,5,0,1
292,5294,133,3,944,0,105,1191,0.0,13.2328,0.14,0.0,2711053.0041,-1,-1,0,0,67,50,0,1
283,5115,1062,0,932,0,107,4148,0.0066,148.535,45.7489,561.7154,0.0,-1,-1,0,0,66,50,0,1
275,5270,270,1,978,3,365,4357,0.3661,39.3512,229.1582,0.0,0.0,-1,-1,1,0,16,13,1,1
291,6231,1,3,915,22,102,4455,0.0,0.09,27.3748,0.0,3487793.8082,-1,-1,0,0,64,50,0,1
97,5311,944,2,902,1,113,4240,0.2639,203.4204,116.2789,193.5738,5242880,-1,-1,0,0,66,50,0,1
289,5542,930,9,1091,0,105,4408,0.787,338.1495,328.0293,1286.9264,5242880,-1,-1,0,0,67,50,0,1
53,5138,1036,2,1083,1,107,11,0.0003,123.0691,20.9066,0.0,0.0,-1,-1,0,0,67,50,0,1
296,5062,977,0,1003,0,100,4311,0.3371,0.09,101.5227,0.0,3642941.5586,-1,-1,0,0,0,18,0,1
278,5310,950,0,848,32,1,4250,0.7838,209.0745,186.9228,0.0,0.0,-1,-1,0,0,5,47,0,1
322,4954,1100,1,996,0,110,4222,0.4275,851.8314,94.0197,0.0,0.0,-1,-1,0,0,67,50,0,1
290,5278,982,5,523,0,122,4335,0.3214,368.0782,22.075,0.0,5242880,-1,-1,0,0,66,50,0,1
284,5164,1,4,1008,0,22,446,1.3266,64.5583,196.5037,0.0,4084727.7525,-1,-1,0,0,67,46,0,1
35,5283,1121,0,974,0,1,1,0.0,195.7942,5.3151,60.0741,0.0,-1,-1,0,0,66,49,0,1
293,5525,874,0,944,1,104,1,0.096,69.4305,107.7503,177.4549,0.0,-1,-1,0,0,67,50,0,1
127,5118,950,9,1029,0,108,4249,0.2619,56.5295,0.14,67.6506,5219871.9799,-1,-1,0,0,67,50,0,1
249,5394,875,1,1,0,106,4325,0.1689,222.6175,32.2238,275.4047,0.0,-1,-1,0,0,7,50,0,1
340,150,849,21,1244,0,17,719,0.3347,217.7785,0.14,123.6879,5242880,-1,-1,0,0,67,4,0,1
284,4754,987,0,1126,0,110,4339,0.3295,548.3667,246.7374,599.6704,5242880,-1,-1,0,0,65,50,0,1
290,5572,1018,2,1019,0,111,4134,0.4542,179.7932,65.2911,384.0709,2803942.1275,-1,-1,0,0,67,49,0,1
270,4659,1130,4,984,0,104,4685,2.4319,310.4467,18.0326,3980.8163,5242880,-1,-1,0,0,67,50,0,1
284,5003,1106,1,747,0,108,4314,0.0,372.8847,29.4085,50.269,3699305.2357,-1,-1,0,0,0,48,0,1
282,4957,1098,1,968,0,109,4360,0.1197,48.0795,168.4614,0.0,0.0,-1,-1,0,0,67,46,0,1
289,5196,982,5,961,1,218,4250,0.6534,100.7777,829.8444,0.0,1150871.7768,-1,-1,1,1,7,12,1,1
307,4885,1115,7,857,15,1,4463,0.6817,284.6824,157.7834,1053.2263,0.0,-1,-1,0,0,67,48,0,1
90,1299,184,1,178,1,427,1104,0.0,58.3187,122.3176,387.5082,588910.0151,-1,-1,0,1,10,15,1,1
112,1377,310,0,297,0,31,598,0.0562,0.09,0.14,728.3127,500774.8641,-1,-1,0,0,1,9,0,1
61,2135,207,0,229,6,26,1145,0.0,138.0497,67.0455,0.0,5242880,-1,-1,0,0,3,6,0,1
116,1750,208,0,210,21,31,1172,0.155,0.09,36.1661,0.0,2986785.5378,-1,-1,0,0,1,7,0,1
110,1533,24,4,1,2,29,1054,0.0,27.273,794.5068,909.33,0.0,-1,-1,0,0,1,6,0,1
113,1574,34,1,287,5,30,1229,0.0,0.09,168.2907,0.0,0.0,-1,-1,0,0,2,17,0,1
126,2770,80,19,690,0,53,1274,1.4945,314.3223,0.14,0.0,0.0,-1,-1,0,0,2,2,0,1
120,1309,146,1,186,3,31,1135,0.7321,1.058,0.14,0.0,2322351.3947,-1,-1,0,0,2,9,0,1
115,1192,170,0,151,0,25,1237,0.0,239.7338,68.7087,14.1863,0.0,-1,-1,0,0,1,6,0,1
122,1569,133,11,144,0,29,1181,0.4282,116.353,0.14,0.0,0.0,-1,-1,0,0,0,0,0,1
109,303,1,3,168,3,30,1095,0.0,0.09,0.14,9.0372,0.0,-1,-1,0,0,1,6,0,1
75,1837,332,7,209,0,29,1103,0.0,0.09,0.14,1989.7554,5242880,-1,-1,0,0,0,5,0,1
1,2322,225,3,176,3,26,1,0.2364,114.0357,94.6233,0.0,3740095.7664,-1,-1,0,0,4,3,0,1
135,1517,737,6,762,0,3,636,0.0,0.09,0.14,312.2898,0.0,-1,-1,0,0,2,6,0,1
101,1438,197,0,226,0,34,1094,0.1582,0.09,1170.2949,0.0,4488606.5848,-1,-1,0,0,1,8,0,1
240,1624,236,1,208,6,27,1036,0.0789,45.936,0.14,120.7426,5242880,-1,-1,0,0,2,4,0,1
98,1227,156,5,246,0,298,1171,0.0,0.09,411.1731,0.0,5242880,-1,-1,1,0,7,12,1,1
97,1177,260,0,271,1,63,1231,0.0,95.4573,0.14,1920.1039,0.0,-1,-1,0,0,1,8,0,1
97,1,628,5,180,0,26,1004,0.2578,131.9762,0.14,0.0,1109401.4088,-1,-1,0,0,0,13,0,1
116,1418,150,2,384,0,252,541,0.0,0.09,77.7057,0.0,4143833.3579,-1,-1,1,0,8,14,1,1
110,631,149,0,231,0,32,1075,0.0,475.4843,56.9793,621.7817,0.0,-1,-1,0,0,1,10,0,1
102,1321,282,0,205,0,29,1278,0.0,144.4112,13.5788,0.0,763499.7012,-1,-1,0,0,1,9,0,1
92,1145,168,4,172,0,31,1166,2.435,52.7009,0.14,444.952,0.0,-1,-1,0,0,1,16,0,1
120,1618,248,0,222,0,33,1424,0.6809,188.9331,0.14,0.0,4250981.9389,-1,-1,0,0,4,5,0,1
101,1448,183,1,210,0,29,954,0.1266,0.09,0.14,0.0,5242880,-1,-1,0,0,0,28,0,1
88,1020,91,2,121,0,27,671,0.0,140.77,0.14,0.0,0.0,-1,-1,0,0,2,3,0,1
82,780,106,3,281,8,256,422,0.8562,74.586,0.14,0.0,0.0,-1,-1,1,0,6,10,1,1
114,1680,49,0,168,0,9,229,0.8015,0.09,52.2282,1414.2975,0.0,-1,-1,0,0,0,6,0,1
86,1272,168,0,620,0,32,608,0.0,17.5052,103.7008,174.5388,0.0,-1,-1,0,0,0,5,0,1
27,731,94,2,188,3,33,967,0.0,0.09,286.2615,817.2978,0.0,-1,-1,0,0,0,7,0,1
79,2302,115,4,70,3,405,433,0.0,0.09,37.3734,424.8121,3025198.4079,-1,-1,1,0,14,10,1,1
80,1314,134,3,148,0,26,1202,0.0,0.09,261.1122,0.0,0.0,-1,-1,0,0,2,0,0,1
80,1216,243,5,166,0,18,1501,0.4055,58.6334,0.14,0.0,0.0,-1,-1,0,0,1,2,0,1
157,1297,115,2,197,0,27,410,2.2169,90.8706,0.14,0.0,0.0,-1,-1,0,0,4,3,0,1
76,1806,339,0,113,0,35,555,0.0,45.1699,0.14,0.0,0.0,-1,-1,0,0,3,3,0,1
42,1053,38,0,74,5,42,447,0.3122,134.0634,0.14,219.3229,1139955.696,-1,-1,0,0,2,7,0,1
154,1159,159,0,106,0,1,467,0.0,57.6748,30.7015,352.3661,518281.2587,-1,-1,0,0,0,4,0,1
88,1120,413,7,218,4,31,499,0.4863,76.6758,88.621,674.3338,5242880,-1,-1,0,0,1,8,0,1
82,967,119,0,182,0,5,464,0.0,325.8826,0.14,71.6536,0.0,-1,-1,0,0,1,2,0,1
70,1490,290,0,169,3,32,514,0.9723,0.09,62.056,0.0,0.0,-1,-1,0,0,1,1,0,1
87,1071,314,3,202,0,33,644,1.0141,178.4088,0.14,474.022,5242880,-1,-1,0,0,2,12,0,1
99,1146,141,1,174,0,15,389,0.1323,39.7225,0.14,765.1896,5242880,-1,-1,0,0,2,4,0,1
83,854,571,0,498,0,37,531,0.0,117.0464,57.1052,3952.5947,0.0,-1,-1,0,0,0,9,0,1
138,1002,177,2,187,0,30,576,2.1059,0.09,59.9095,576.7618,0.0,-1,-1,0,0,1,4,0,1
77,340,180,4,42,5,31,404,0.0,0.09,248.6393,0.0,0.0,-1,-1,0,0,0,0,0,1
87,425,750,0,505,0,36,388,0.0,140.9751,337.5884,253.3774,0.0,-1,-1,0,0,0,7,0,1
80,1019,145,0,127,1,61,309,0.0,28.2399,76.9855,927.7769,0.0,-1,-1,0,0,1,0,0,1
89,902,160,0,105,4,30,412,0.0,134.1471,92.5887,60.0518,0.0,-1,-1,0,0,0,4,0,1
168,1079,157,3,151,6,1,381,1.115,0.09,0.14,85.2872,5242880,-1,-1,0,0,2,6,0,1
74,980,77,0,202,0,40,443,0.0,53.1747,0.14,765.6478,3548465.9115,-1,-1,0,0,1,1,0,1
12,325,116,5,24,0,9,1,0.0,79.0862,107.4183,463.6257,333284.362,-1,-1,0,0,0,7,0,1
23,544,37,2,174,3,2,154,0.0,0.09,59.0271,0.0,0.0,-1,-1,0,0,1,2,0,1
29,498,54,3,60,0,366,323,0.765,77.3314,145.9918,498.1072,58118.3913,-1,-1,1,0,10,14,1,1
41,311,23,2,97,0,3,258,0.3132,39.5557,0.14,808.3753,0.0,-1,-1,0,0,1,3,0,1
32,1,95,0,68,29,6,194,0.0865,308.1552,0.14,417.258,5242880,-1,-1,0,0,0,4,0,1
40,266,73,1,31,2,4,230,0.5156,86.3936,0.14,380.4928,3524939.9166,-1,-1,0,0,1,3,0,1
53,719,1,0,116,8,9,76,2.9993,0.09,0.14,0.0,0.0,-1,-1,0,0,2,2,0,1
3,1,1,6,1,0,1,1,0.0,0.09,18.5035,0.0,5242880,-1,-1,0,0,3,5,0,1
138,449,1,0,5,0,7,1,0.0,0.09,70.1616,0.0,0.0,-1,-1,0,0,0,3,0,1
44,1661,79,3,381,0,1,1,0.4119,159.344,215.768,35.3223,3469281.366,-1,-1,0,0,2,3,0,1
28,1,58,0,92,1,6,236,0.1751,0.09,7.2198,0.0,5242880,-1,-1,0,0,3,1,0,1
31,972,87,1,766,0,5,1,3.4554,0.09,240.2519,569.51,2295704.7113,-1,-1,0,0,2,0,0,1
45,196,1,20,113,0,4,66,0.0,0.09,73.4774,0.0,5242880,-1,-1,0,0,2,8,0,1
30,1666,1,4,16,3,1,325,1.4052,0.09,0.14,0.0,4421692.6436,-1,-1,0,0,1,5,0,1
29,261,217,5,47,0,4,313,0.2701,0.09,904.0453,1477.0551,70335.4955,-1,-1,0,0,0,2,0,1
18,844,1,0,313,0,15,112,2.7492,43.2215,0.14,0.0,0.0,-1,-1,0,0,1,0,0,1
96,1,1,0,50,0,1,363,0.0,37.53,0.14,0.0,0.0,-1,-1,0,0,0,0,0,1
38,200,1,2,13,2,7,312,0.529,105.9448,264.1617,639.2409,0.0,-1,-1,0,0,0,4,0,1
41,1,63,0,1,4,1,335,2.9498,0.09,0.14,1013.356,5242880,-1,-1,0,0,0,5,0,1
111,167,1,6,13,0,4,231,0.0,0.09,0.14,1531.9516,5242880,-1,-1,0,0,4,7,0,1
30,1,1,0,669,0,1,1,0.3886,0.09,392.2763,0.0,2521689.8957,-1,-1,0,0,2,8,0,1
47,282,31,1,97,1,83,195,0.0,0.09,0.14,31.5236,0.0,-1,-1,0,0,0,0,0,1
35,1,1,2,59,5,6,267,0.0356,244.976,0.14,0.0,5242880,-1,-1,0,0,6,7,0,1
18,568,1,2,1,1,1,1,3.5186,344.364,84.9793,394.998,0.0,-1,-1,0,0,0,3,0,1
128,214,39,0,26,2,6,1529,0.1695,231.0123,0.14,0.0,231447.8137,-1,-1,0,0,3,0,0,1
67,1074,1,0,496,0,9,405,0.0,0.09,0.14,0.0,4621695.9251,-1,-1,0,0,3,0,0,1
102,1237,95,8,218,0,1,449,0.0,4.8318,0.14,0.0,4737230.8123,-1,-1,0,0,11,19,0,1
74,815,68,1,146,0,15,438,0.0,148.5614,34.8839,125.7007,5242880,-1,-1,0,0,1,5,0,1
92,778,162,0,87,1,12,326,0.004,62.899,11.7783,0.0,5242880,-1,-1,0,0,1,4,0,1
52,594,21,21,20,0,11,623,0.0,11.3135,16.6927,0.0,2402231.0257,-1,-1,0,0,10,6,0,1
80,2004,301,0,89,0,13,363,0.0,51.716,64.2212,0.0,5242880,-1,-1,0,0,1,4,0,1
79,708,1,3,99,0,14,400,0.0,2.533,862.8459,443.5718,4280243.4936,-1,-1,0,0,1,6,0,1
94,551,1,0,4,0,25,661,0.1544,0.09,92.497,0.0,4493348.4442,-1,-1,0,0,1,4,0,1
181,971,4,0,81,2,17,513,0.8764,222.0712,0.14,0.0,262983.4892,-1,-1,0,0,0,1,0,1
72,913,1000,0,24,0,9,394,0.0,43.9733,0.14,0.0,0.0,-1,-1,0,0,2,0,0,1
78,632,33,0,46,0,14,1,3.1277,61.1588,0.14,777.3104,0.0,-1,-1,0,0,2,6,0,1
1,780,1,1,27,2,1,473,0.0,72.7015,151.5166,1067.6617,0.0,-1,-1,0,0,0,5,0,1
76,1265,71,0,85,24,9,868,0.0,0.09,0.14,243.6896,1066336.1361,-1,-1,0,0,0,6,0,1
76,739,560,7,10,0,41,378,0.0,152.2827,0.14,2699.6829,5242880,-1,-1,0,0,2,2,0,1
81,272,119,0,1,0,11,1,0.0,0.09,0.14,0.0,0.0,-1,-1,0,0,0,1,0,1
50,1227,182,0,22,6,25,579,0.0,221.7602,0.14,631.9626,0.0,-1,-1,0,0,0,6,0,1
126,1848,32,1,263,0,15,448,0.176,0.09,0.14,675.9327,0.0,-1,-1,0,0,1,5,0,1
110,1063,1,0,156,0,8,737,0.9564,0.09,0.14,1492.7956,5242880,-1,-1,0,0,0,5,0,1
86,602,1,8,822,0,12,452,0.9184,63.756,0.14,0.0,0.0,-1,-1,0,0,1,4,0,1
87,756,82,2,151,0,220,584,0.238,75.5428,31.4066,0.0,0.0,-1,-1,1,0,16,13,1,1
118,1497,137,0,1,4,13,846,2.2142,0.09,122.7266,78.8397,0.0,-1,-1,0,0,2,10,0,1
68,603,1,0,131,0,2,399,0.897,13.0631,0.14,0.0,2791232.3678,-1,-1,0,0,3,0,0,1
92,860,33,1,1,0,6,642,0.0,3.2797,0.14,1237.1627,0.0,-1,-1,0,0,1,4,0,1
81,919,80,5,1,0,17,386,0.0,159.9476,130.3803,0.0,0.0,-1,-1,0,0,3,0,0,1
89,817,62,10,45,0,8,665,0.0,0.09,0.14,27.3132,1222833.6804,-1,-1,0,0,1,3,0,1
49,1073,219,1,560,3,8,389,0.1891,243.1845,98.882,0.0,2489584.7255,-1,-1,0,0,0,3,0,1
43,879,136,0,208,3,21,390,1.347,135.2605,58.7221,1452.0252,0.0,-1,-1,0,0,2,1,0,1
53,936,129,0,167,0,17,262,0.0,0.09,98.4561,0.0,2327970.9413,-1,-1,0,0,1,4,0,1
56,1078,264,1,188,2,17,521,0.0,0.09,183.8009,0.0,5242880,-1,-1,0,0,2,6,0,1
51,391,434,0,120,0,7,427,0.0,335.0388,19.1418,0.0,1266989.0227,-1,-1,0,0,1,3,0,1
1,988,156,4,267,2,7,410,0.233,48.9242,0.14,0.0,1372902.4828,-1,-1,0,0,1,3,0,1
51,794,285,3,255,2,257,427,0.0843,0.1268,0.14,0.0,0.0,-1,-1,0,1,14,8,1,1
90,242,218,1,124,23,11,513,0.0,0.09,71.7583,0.0,0.0,-1,-1,0,0,0,3,0,1
40,705,732,0,213,2,15,198,0.0,45.7115,21.148,0.0,0.0,-1,-1,0,0,1,2,0,1
65,1,161,1,432,0,12,421,0.0,18.4308,96.5171,0.0,3302762.1749,-1,-1,0,0,2,3,0,1
67,810,291,3,48,27,10,627,0.0,0.09,0.14,845.3529,5242880,-1,-1,0,0,3,6,0,1
52,747,154,3,154,0,315,462,0.3846,1835.7288,0.14,0.0,1210447.203,-1,-1,1,1,14,8,1,1
55,583,176,12,162,1,10,341,0.0,33.6475,0.14,0.0,0.0,-1,-1,0,0,6,26,0,1
63,1,316,0,638,0,10,246,0.0,65.9814,239.2863,3766.0352,0.0,-1,-1,0,0,4,0,0,1
37,793,114,0,68,0,15,303,0.0,135.5142,116.0232,0.0,5242880,-1,-1,0,0,1,1,0,1
59,489,59,0,78,8,18,824,0.177,0.09,0.14,0.0,0.0,-1,-1,0,0,1,9,0,1
67,764,1,1,179,1,11,1456,2.1201,0.09,1.0492,0.0,5242880,-1,-1,0,0,0,5,0,1
56,833,55,22,225,4,3,235,0.0,238.4413,0.14,0.0,0.0,-1,-1,0,0,1,7,0,1
52,1020,94,0,146,0,1,454,1.0054,0.09,0.14,0.0,0.0,-1,-1,0,0,1,0,0,1
57,645,319,2,226,1,4,326,0.0,47.7686,104.577,5637.2123,0.0,-1,-1,0,0,0,3,0,1
57,626,108,0,136,4,12,397,2.0119,16.2053,0.14,0.0,0.0,-1,-1,0,0,2,3,0,1
52,699,149,2,233,4,12,376,0.1555,7.3388,250.2278,0.0,5108844.0268,-1,-1,0,0,0,16,0,1
47,475,203,0,108,0,15,296,0.4071,23.177,0.14,1346.1883,5242880,-1,-1,0,0,2,4,0,1
45,830,99,0,177,0,14,1248,0.0,0.09,0.14,402.1585,0.0,-1,-1,0,0,2,4,0,1
70,987,164,4,302,0,13,137,0.2238,93.8685,78.8436,770.5703,5242880,-1,-1,0,0,1,4,0,1
124,2461,303,8,548,0,38,456,0.8545,168.7264,68.4551,0.0,5242880,-1,-1,0,0,0,5,0,1
73,1658,276,17,363,1,6,765,0.0,261.2405,17.8573,0.0,0.0,-1,-1,0,0,1,5,0,1
132,1739,300,0,314,0,27,617,0.0,104.8767,198.6915,622.4828,0.0,-1,-1,0,0,2,4,0,1
129,354,365,0,258,1,29,852,2.2061,92.8739,0.14,0.0,3969686.942,-1,-1,0,0,1,2,0,1
140,2106,164,5,192,0,24,637,0.4861,795.8634,0.14,1325.4827,4410165.6961,-1,-1,0,0,1,2,0,1
131,1767,313,0,321,0,9,639,0.0,11.9456,120.0902,457.8642,0.0,-1,-1,0,0,0,5,0,1
150,1925,258,0,307,15,29,867,0.0,0.09,461.5581,401.1879,2358866.2927,-1,-1,0,0,1,4,0,1
142,2043,317,0,348,2,32,690,0.0848,59.396,204.062,395.4468,4106186.5577,-1,-1,0,0,0,2,0,1
112,1658,452,0,338,2,23,479,0.0,0.09,89.6917,0.0,0.0,-1,-1,0,0,0,6,0,1
123,2164,350,0,184,0,36,707,0.5906,193.2809,0.14,0.0,5242880,-1,-1,0,0,0,4,0,1
145,1800,346,5,250,18,409,660,0.0,0.09,41.8968,503.7103,0.0,-1,-1,1,1,6,10,1,1
120,1542,320,0,397,11,32,800,1.0124,0.09,48.4753,93.2414,3141684.4395,-1,-1,0,0,2,5,0,1
141,1723,198,0,347,0,27,787,0.1105,39.4427,84.1593,2893.3691,0.0,-1,-1,0,0,0,4,0,1
131,1924,131,0,251,2,38,586,0.2922,152.1121,95.1405,0.0,2848439.1264,-1,-1,0,0,4,5,0,1
127,1675,336,0,382,0,1,828,0.0,1036.8294,0.14,0.0,0.0,-1,-1,0,0,0,10,0,1
149,1620,354,0,633,1,13,659,0.2571,36.6916,129.4768,193.3866,532892.8029,-1,-1,0,0,1,3,0,1
138,1827,308,0,771,3,35,668,0.0,0.09,183.5725,345.6142,972038.3493,-1,-1,0,0,0,4,0,1
150,1786,267,0,366,0,24,706,0.0,157.2329,203.0681,4125.7114,0.0,-1,-1,0,0,0,7,0,1
1,1640,451,0,431,1,26,944,0.0,0.2405,0.14,463.5891,0.0,-1,-1,0,0,0,6,0,1
120,1816,296,8,1,5,28,900,0.0419,79.2815,38.7823,0.0,3093978.11,-1,-1,0,0,1,1,0,1
129,1608,286,5,273,3,293,708,1.516,77.8315,610.4548,107.0235,5242880,-1,-1,1,0,18,15,1,1
124,1800,388,1,350,0,29,681,0.0,0.09,0.14,820.7136,5242880,-1,-1,0,0,3,4,0,1
